page,contenu,tome,ID,cID
140,Fondre les 4 mortiers qui restent à fabriquer.,9,P5118,C17980
140,Artillerie pour la Louisiane.,9,P5118,C17968
140,"Demande au Ministre une gratification de 550 livres pour le maître fondeur Gros. Demande de renseignements, fonte de mortiers, de 20 pierriers, etc.",9,P5118,C17973
140,Fondu.,9,P5118,C17981
140,Bombes.,9,P5118,C17969
141,Eclatement d'un canon pendant l'exercice. Fonte de nouvelles pièces.,9,P5118,C17974
141,Choisira 12 à 15 canonniers pour être envoyés à Louisbourg.,9,P5118,C17972
141,Poudres de Toulouse rebutées,9,P5118,C17987
141,Epreuve de nouvelles amorces suédoises pour les canons.,9,P5118,C17976
141,Mémoire relatif à ces amorces.,9,P5118,C17985
141,Prendra à Brest le commandement du vaisseau le Juste.,9,P5118,C17989
141,Embarquera 10 à 12 officiers mariniers destinés au port de Brest.,9,P5118,C17975
141,Poudres.,9,P5118,C17988
117,Lui accorder son passage pour la Martinique.,9,P5276,C18718
117,Sera passager sur la flûte la Charente.,9,P5276,C18719
121,Procureur des missions de la Nouvelle France. Demande à envoyer à Québec 50 milliers d'ardoises pour la couverture du collège de cette ville. Accordé.,9,P5435,C19065
121,"Procureur des missions des Jésuites, au Canada. Envoi deux missionnaires à Québec et des ardoises pour la couverture de la maison des Jésuites.",9,P5435,C19066
121,Commissaire à Saint Malo.,9,P5458,C19112
121,Commissaire à Saint Malo.,9,P5458,C19113
121,Lettre de service à M. Laffilard.,9,P5458,C19114
123,Sera passagère sur la Charente pour Cayenne.,9,P5552,C19345
124,Elève. Mauvais sujet. Le congédier.,9,P5603,C19475
124,Créole de la Martinique. Sera passagère sur la flûte la Baleine.,9,P5622,C19500
125,Charpentier du quartier de Marmande. Déserteur du navire l'Africain. Doit 48 livres au sieur Marchais.,9,P5628,C19505
125,Son père a payé. Le congédier.,9,P5628,C19506
125,Négociant à La Rochelle. Offre au Ministre un vaisseau de 400 tonneaux pour porter des vivres à la Louisiane.,9,P5629,C19507
125,,9,P5635,N11890
125,Natif de Palluau. Expédier au Canada par le Rubis. Le garder en prison jusqu'à son départ.,9,P5635,C19516
125,,9,P5647,N11904
125,Lui accorder 2 tonneaux de fret sur la Gironde.,9,P5647,C19531
125,Son mari est gouverneur de Cayenne. Le sieur Gachimard lui expédie une femme de chambre.,9,P5647,C19533
125,Sa négresse sera passagère sur la Gironde.,9,P5647,C19532
125,"Neveu de M. D'Albon. Sera passager sur la Charente, pour Cayenne.",9,P5655,C19549
127,"Ecrivain principal. Travaille à Paris, au bureau des Colonies. Le Ministre est très satisfait de son intelligence et de son application. Il l'envoie servir à Rochefort pour apprendre à connaître les différentes parties du service.",9,P5788,C19785
127,Le Ministre reçoit de bons rapports sur lui.,9,P5788,C19787
127,La Porte de la Lasse. Sera envoyé au Canada.,9,P5788,C19786
130,"Capitaine et lieutenant dans le Régiement royal. Sera passager sur la flûte la Charente, pour la Martinique.",9,P5962,C20158
130,Cadet de la Louisiane. Ne rien lui payer avant son départ.,9,P5962,C20157
130,Nommé Enseigne dans les troupes des iles du Vent.,9,P5962,C20159
131,Huissier audiencier à la Guadeloupe. Son passage lui est accordé sur la recommandation de Madame la princesse de Montauban.,9,P6004,C20264
132,"Du Montmoreau. A servi en qualité d'armurier, au Petit Goave. Demande à y retourner.",9,P6015,C20293
132,"Refusé, après information.",9,P6015,C20294
132,,9,P6026,N12481
132,Soldat estropié à la demi-solde. Doit 100 livres à la femme Gautier. Retenue sur sa solde.,9,P6026,C20302
134,Réclame 285 livres au sieur Thirat.,9,P6127,C20768
134,"Ancien médecin de la Marine, à Rochefort. Ses deux-petits-fils, chirurgiens, demandent à passer à Saint Domingue.",9,P6127,C20766
134,Leur passage leur est accordé sur un navire marchand de La Rochelle.,9,P6127,C20767
142,Beau-frère de M. Marin.,9,P6327,C21260
142,Va servir dans les troupes de la Martinique. Sera passager sur la Gironde.,9,P6327,C21261
142,Charpentier.,9,P6340,C21284
144,"Lieutenant du Roi, à la Nouvelle Orléans. Sera passager sur la Somme.",9,P6481,C21692
144,"Lieutenant du Roi, à la Nouvelle Orléans. Sera passager sur la Somme.",9,P6481,C21693
144,A envoyé sa procuration au sieur Gachinard.,9,P6481,C21691
145,Ordre du Roi de la transférer au Canada. Passera sur le Héros. Son père l'accompagnera à Rochefort pour l'embarquer.,9,P6527,C21824
148,Réclame 700 livres au sieur de Calmeil.,9,P6678,C22185
149,Cuisinier. Sera passager sur la Somme pour la Louisiane.,9,P6696,C22212
149,Voir Raguienne de Mareil alias Mareuil. Demande un terrain pour mettre en pratique les leçons de géométrie et de fortification qu'on donne aux gardes-marine et aux Cadets. Accordé.,9,P6726,C22311
149,Commande la flûte la Baleine.,9,P6726,C22307
149,Reçoit ses ordres pour la campagne.,9,P6726,C22310
149,L'aumônier de la Baleine s'est mal comporté avec le commandant et les officiers. Il a été débarqué et changé.,9,P6726,C22308
149,La revue est achevée. N'attend qu'un bon vent pour partir.,9,P6726,C22309
149,A appareillé avec un vent d'ENE qui s'est maintenu.,9,P6726,C22304
149,Bons rapports avec lui.,9,P6726,C22305
149,Bons rapports avec lui.,9,P6726,C22306
150,"Sera passager sur la Somme, pour la Louisiane.",9,P6749,C22432
151,Fournisseur. Réception de mâts.,9,P6791,C22569
151,Extrait des états de la première recette faite des mâts du sieur Marquet de la fourniture de 1734.,9,P6791,C22566
151,Observations sur sa fourniture de goudron.,9,P6791,C22571
151,Doit fournir 2000 livres d'étain.,9,P6791,C22565
151,Fournisseur de planches de Prusse.,9,P6791,C22568
151,Ses planches de sapin ont toutes été rébutées.,9,P6791,C22577
151,A soumissionné pour la fourniture des marchandises du Nord.,9,P6791,C22564
151,Goudron.,9,P6791,C22570
151,Planches.,9,P6791,C22572
151,Planches.,9,P6791,C22573
151,"A envoyé un mémoire au Ministre, se plaignant d'avoir perdre 12500 livres sur sa fourniture de bois. Il réclame une indemnité. Examiner la chose.",9,P6791,C22563
151,Sa perte peut être réduite à 11690 livres. Il sera indemnisé.,9,P6791,C22575
151,Réclamations au Ministre.,9,P6791,C22574
151,Ses marchandises du Nord ont été reçues.,9,P6791,C22576
151,Fournisseur de cuivre et de plomb.,9,P6791,C22567
153,Fournisseur de bois de Dautzig. Ses planches de sapin ont toutes été rebutées. Réclamation.,9,P6891,C22911
153,Lettre au Ministre.,9,P6891,C22912
153,Doit se rendre à La Rochelle. Préparer la chaloupe.,9,P6896,C22927
233,Porte du brai et du goudron de Rochefort à Toulon.,9,B558,C23007
155,Négociant à Beauvais.,9,P6951,C23035
155,A un établissement à  la Louisiane. Offre de transporter des vivres et des munitions.,9,P6951,C23032
155,A vu le Ministre. Est parti pour Dunkerque pour acheter un navire.,9,P6951,C23033
155,"A acheté la frégate l'Hercule, qui fera les voyages de la Louisiane.",9,P6951,C23030
155,"A acheté la frégate l'Hercule, qui fera les voyages de la Louisiane.",9,P6951,C23031
155,La frégate l'Hercule s'appelle maintenant le Raudot.,9,P6951,C23034
155,Alias Meindron. Charpentier à 40 livres.,9,P6976,C23061
155,Décédé.,9,P6976,C23062
155,,9,P6976,N14447
158,Commissaire. Veut épouser la demoiselle Philypes. Difficultés de la part de l'Intendant.,9,P7083,C23373
158,Commissaire. Veut épouser la demoiselle Philypes. Difficultés de la part de l'Intendant.,9,P7083,C23374
158,"Est en discussion avec le major de la Marine, au sujet de la visite particulière des armes et habillements des soldats, lors des détachements pour les armements. Le Ministre trouve que le commissaire n'est pas fardé dans ses prétentions, dans la forme qu'il l'entend et trace les règles à suivre.",9,P7083,C23375
158,"Est en discussion avec le major de la Marine, au sujet de la visite particulière des armes et habillements des soldats, lors des détachements pour les armements. Le Ministre trouve que le commissaire n'est pas fardé dans ses prétentions, dans la forme qu'il l'entend et trace les règles à suivre.",9,P7083,C23376
158,Note au sujet des Invalides.,9,P7083,C23378
158,Note au sujet des Invalides.,9,P7083,C23379
158,"Le Ministre lui accorde une gratification de 500 livres, en considération des frais de sa maladie.",9,P7083,C23377
233,Appartenant au sieur Labbé. Vient de Guinée.,9,B570,C23428
158,Intendant de Toulon. Marchandises du Nord envoyées à Rochefort.,9,P7111,C23491
158,Décédé. Renvoyé à Saint Domingue une négresse et son enfant auxquels il avait donné la liberté.,9,P7111,C23490
160,,9,P7187,N14844
160,,9,P7265,N14963
160,Soldat de la compagnie d'Habert. Réformé.,9,P7276,C23786
161,Capitaine du navire l'Africain.,9,P7297,C23831
162,Caporal invalide à 8 livres par mois.,9,P7388,C24031
163,Soldat congédié des Compagnies franches.,9,P7440,C24274
163,Commis aux écritures.,9,P7447,C24290
163,A demandé à servir à la Louisiane. Le faire partir par la Somme.,9,P7511,C24394
163,"Soldat déserteur. Condamné aux galères, à vie, à Québec. Sera transféré à Marseille.",9,P7538,C24417
164,Charpentier.,9,P7555,C24439
235,Echoué sur les récifs de Cordouan. Procès.,9,B584,C24441
164,"Va servir aux Iles, comme soldat. Sera passager sur la flûte La Charente. ",9,P7586,C24773
274,"Hôpital. Installation des bains est douches. Gratification aux sieurs Gaspard, C. Dupuy et de La Haye.",9,A201,C25110
274,"Royal, médecin de l’hôpital de la Marine.",9,A201,C25116
274,"Masson, chirurgien à l’ile d’Oléron.",9,A201,C25114
274,Les habitants se sont plaints des brutalités des soldats.,9,A201,C25112
274,"Sédition arrivée à l’ile d’Oléron, de la part des nouvelles levées. Un officier a été envoyé pour les contenir et les discipliner.",9,A201,C25118
274,"Massa, chirurgien.",9,A201,C25113
274,"Hôpital. Installation des bains est douches. Gratification aux sieurs Gaspard, C. Dupuy et de La Haye.",9,A201,C25111
274,Tour de Chassiron.,9,A201,C25119
274,On se servira de charbon d’Angleterre.,9,A201,C25115
274,"Royal, médecin.",9,A201,C25117
165,Maître.,9,P7664,C25487
167,"Nommé Pilote entretenu de la rivière de Québec,à 30 livres par mois.",9,P7746,C25640
167,Demandé pour le Canada par le sieur de La Richardière.,9,P7746,C25638
167,Demandé pour le Canada par le sieur de La Richardière.,9,P7746,C25639
167,Assesseur à Cognac.Demande à couper des chênes de la propriété de Saint Bris du Bois. Les faire visiter.,9,P7760,C25679
167,Sergent invalide à 12 livres par mois.,9,P7761,C25680
166,Sera passagère sur le premier vaisseau allant à Québec pour aller rejoindre le sieur Commiré son mari. ,9,P7794,C25759
168,Donne des leçons de construction aux gardes de la marine.,9,P7811,C25781
168,Nommé Charpentier entretenu à 50 livres par mois. ,9,P7811,C25783
168,Ne convient pas au poste de professeur des gardes de la marine. Lui chercher un remplaçant.,9,P7811,C25782
169,Fait du service au bureau des Colonies.,9,P7862,C25932
169,Nommé charpentier entretenu à 60 livres par mois. ,9,P7870,C25939
170,Demandé en mariage par Mr Milain.,9,P7883,C26002
170,Lieutenant réformé à Saint Domingue. Sera passager sur la flûte La Baleine.,9,P7914,C26101
171,Soldat déserteur du Régiment de Karrer. Condamné à mort. Exécuté le même jour.,9,P7968,C26204
171,Soldat déserteur du Régiment de Karrer. Condamné à mort. Exécuté le même jour.,9,P7968,C26205
171,,9,P7978,N16362
171,Bois d’orme fourni par la belle-mère de M de Pompadour. Paiement.,9,P8016,C26345
172,Trésorier à la Mobile. S’y est mal comporté. Le mettre en prison. Le renvoyer à la Louisiane par la flûte La Somme. Sa présence est nécessaire là-bas pour le recouvrement des fonds qu’il a divertis. ,9,P8056,C26696
172,Caporal de la compagnie de Boisrond. Réformé.,9,P8057,C26697
172,Fille mineure. Demande à passer à Saint Domingue pour retrouver son frère.,9,P8070,C26728
173,Gratification de 9 mois d’ appointements pendant son absence.,9,P8082,C26738
173,A la permission de faire embarquer son frère avec lui comme volontaire.,9,P8082,C26737
173,,9,P8114,N16749
173,"d’ Epréménil. Directeur de la compagnie des Indes, à Lorient.",9,P8114,C26995
173,"d’ Epréménil. Directeur de la compagnie des Indes, à Lorient.",9,P8114,C26996
173,"Visiteur des missions des Jésuites, aux îles. Sera passager sur la flûte La Charente, pour Cayenne. Lui donner une chambre commode à bord. Il emmènera avec lui quelques missionnaires. Recevoir 12 tonneaux de provisions pour les missions.  ",9,P8090,C26760
173,"Soldat garde côte de la capitainerie du sieur Benoit. A usé de voies de fait envers son Lieutenant. Est en prison à Fontenay le Comte. L’ envoyer à Saint Domingue où il servira trois ans, sans pouvoir, après ce terme, revenir en France.",9,P8107,C26969
174,Ecrivain. A travaillé dans les bureaux de M Raudot. Va servir à Rochefort. ,9,P8147,C27061
174,,9,P8148,N16799
174,Commandant la flûte La Somme. ,9,P8148,C27063
174,A rendu son navire aux officiers du port. ,9,P8148,C27062
179,Capitaine à Cayenne. Sera passager sur La Gironde.,9,P8620,C28750
179,Lui réserver 3 tonneaux de fret sur La Gironde.,9,P8620,C28751
242,Appartenant au sieur Bourgine. Revient de la Louisiane chargée de goudron et de brai.,9,B664,C27475
242,Appartenant au sieur Bourgine. Revient de la Louisiane chargée de goudron et de brai.,9,B664,C27476
242,Appartenant au sieur Bourgine. Revient de la Louisiane chargée de goudron et de brai.,9,B664,C27477
180,A recruté des soldats pour Cayenne.,9,P8291,C27492
180,De Bourcefranc. Maître pilote à bord du Vautour. Réclame 264 livres de solde.,9,P8299,C27510
180,En congé.,9,P8299,C27511
180,Maître charpentier entretenu à 50 livres par mois.,9,P8308,C27530
183,Enseigne de vaisseau. Embarqué sur la flûte l’ Orox.,9,P8504,C28279
183,"Lieutenant de vaisseau, commandant l’ Orox.",9,P8504,C28280
183,"Lieutenant de vaisseau, commandant l’ Orox.",9,P8504,C28281
183,N’ attend qu’un vent favorable pour partir.,9,P8504,C28282
183,A relâché à l’ile d’ Aix.,9,P8504,C28278
186,"Pilote, à bord du Saint Louis.",9,P8545,C28396
189,"Procureur. A déposé entre les mains du lieutenant criminel du siège de Rochefort une plainte au sujet des voies de fait dont s’est rendu coupable envers lui le sieur Bouchilla, écrivain. Ce dernier doit faire des excuses.",9,P8601,C28630
189,Fournisseur de bois.,9,P8608,C28654
192,Fifre de la compagnie de Duplessis.,9,P8662,C28957
193,Fers de la forge de Ruffec. ,9,P8663,C28961
193,Lettre à l’Intendant au sujet du marché de ces fers. ,9,P8663,C28962
193,Traité pour la fourniture de 78150 livres de fer.,9,P8663,C28965
193,Lettre à l’Intendant au sujet du marché de ces fers. ,9,P8663,C28963
193,Offre de fournir 227 milliers de fers de différentes qualités.,9,P8663,C28964
193,Traité pour la fourniture de 78150 livres de fer.,9,P8663,C28966
193,Demande à renouveller le marché de l’année passée pour la fourniture des fers de ses forges de Ruffec. Accepté.,9,P8663,C28958
193,Etat des fers à fournir pour 1739.,9,P8663,C28959
193,Etat des fers à fournir pour 1739.,9,P8663,C28960
189,Lieutenant d’artillerie. Est aux forges du sieur Dupuy-Goubert.,9,P8674,C29008
189,Fontes de bombes ou grenades royales.,9,P8674,C29006
189,Annonce qu’il y a 630 bombes en route pour Rochefort.,9,P8674,C29005
189,1800 bombes de fabriquées.,9,P8674,C29002
190,845 bombes ont été reçues dans les magasins de Rochefort.,9,P8674,C29003
190,A quitté les forges de Dupuy-Goubert.,9,P8674,C29004
190,Gratification de trois mois d’appointements.,9,P8674,C29007
190,Doit commander le vaisseau Le Héros.,9,P8695,C29091
190,Enseigne de vaisseau embarqué sur La flûte l’Orox.,9,P8716,C29153
190,Munitionnaire. Fournit 11060 quintaux de farine pour les colonies.,9,P8740,C29364
190,Règlement de comptes.,9,P8740,C29367
190,Mauvaises farines expédiées aux colonies.,9,P8740,C29360
190,Etat des munitions et marchandises à envoyer à la Louisiane et dont M. de Saint Léon doit faire l’achat par économie.,9,P8740,C29354
191,Munitionnaire. Achètera 1000 ceintures de cuir pour la Louisiane. ,9,P8740,C29362
191,Munitionnaire. Achètera 1000 ceintures de cuir pour la Louisiane. ,9,P8740,C29363
191,Achat de farines. Cherté croissante. ,9,P8740,C29344
191,A  acheté 500 fusils pour la Louisiane.,9,P8740,C29341
191,Difficultés entre les officiers commandant les vaisseaux armés et les commis aux vivres. La question est réglée.,9,P8740,C29350
191,Paiement de fournitures.,9,P8740,C29365
191,Enverra 1222 quintaux de farine à 15 livres le quintal à Cayenne.,9,P8740,C29352
191,Règlement de comptes.,9,P8740,C29368
191,"Chargé d’acheter, par économie, des farines pour le magasin du Roi, à Québec. Elle seront transportées par le navire du sieur Bourgine.",9,P8740,C29345
191,Lettre au Ministre au sujet des approvisionnements qu’il est obligé de faire en vue des armements.,9,P8740,C29359
191,Envoi de farine à la Martinique.,9,P8740,C29353
191,Difficultés des achats de farine pour les colonies.,9,P8740,C29348
191,Difficultés des achats de farine pour les colonies.,9,P8740,C29349
191,Fournisseur de draps pour l’habillement des compagnies franches de la marine.,9,P8740,C29356
191,"Fourniture de 7646 quintaux de farine à 17 livres 10 sols le quintal, pour la Louisiane.",9,P8740,C29357
191,Paiement.,9,P8740,C29366
192,Fera préparer 4000 quintaux de farine pour la Louisiane.,9,P8740,C29355
192,Demande à être payé de sa fourniture pour l’habillement des troupes.,9,P8740,C29346
192,Demande à être payé de sa fourniture pour l’habillement des troupes.,9,P8740,C29347
192,"Il fera acheter des blés à Marans, les fera voiturer à Rochefort où ils seront criblés et nettoyés, puis on les enverra à Saint Jean d’ Angély pour y être moulus.",9,P8740,C29358
192,A l’ordre de faire préparer 3600 quintaux de farine pour l’île Royale.,9,P8740,C29342
192,Achat de 5000 chemises et de 400 fusils de traite pour les magasins de la Louisiane.,9,P8740,C29343
192,Doit envoyer à Rochefort 18000 quintaux de blé. Pour les magasins.,9,P8740,C29351
192,Modification de la ration de viande.,9,P8740,C29361
244,Commandé par le maître Harel. Se rend à Cadix.,9,B712,C29289
193,Lieutenant de vaisseau. Doit commander Le Profond.,9,P8804,C29557
193,Demande une augmentation d’équipage. Refusé. ,9,P8804,C29555
193,Demande la demi solde pour le matelot Simon Bourget blessé à bord du Profond. Lettre au Ministre.,9,P8804,C29554
193,"Nommé au commandement de l’Orox, destiné pour l’île royale.",9,P8804,C29558
193,Frêt réservé aux officiers.,9,P8804,C29556
194,Bois de construction.,9,P8846,C29705
194,Suivra l’exploitation du bois du sieur Bijon. ,9,P8846,C29710
194,Sous constructeur. A imaginé une courbe de deux pièces qui a été appliquée à bord de l’Orox. Le Ministre demande un rapport sur la valeur de cette invention. ,9,P8846,C29709
194,Etait employé aux exploitations de bois des environs de Paris. Vient servir à Rochefort aux appointements de 1200 livres.,9,P8846,C29706
194,Va servir à Brest. ,9,P8846,C29711
194,Lettre à l’Intendant dans laquelle il rappelle qu’il a 40 ans de services et demande une gratification ou de l’avancement pour le dédommager des frais que lui causent ce déplacement.,9,P8846,C29708
194,Gratification de 500 livres.,9,P8846,C29707
196,"Commissaire. Ordonnateur au Cap. Renvoie à Saint Domingue, par l’Orox, une négresse qui était venue accompagner ses deux filles en France. ",9,P8890,C29858
196,"Commissaire. Ordonnateur au Cap. Renvoie à Saint Domingue, par l’Orox, une négresse qui était venue accompagner ses deux filles en France.",9,P8890,C29857
198,Trésorier général de la Marine.,9,P8981,C30049
198,Trésorier général de la Marine.,9,P8981,C30050
198,Trésorier général de la Marine.,9,P8981,C30051
198,Trésorier général de la Marine.,9,P8981,C30052
198,Trésorier général de la Marine.,9,P8981,C30053
200,Négociant à La Rochelle.,9,P9039,C30165
200,Certificat.,9,P9039,C30164
200,"Soldat déserteur de la compagnie de d’Herville. Condamné à servir aux colonies, sa vie durant  .",9,P9048,C30176
203,Mousse à bord du Vautour. Congé. Il lui est dû 39 livres .,9,P9184,C30635
204,Charpentier.,9,P9237,C30721
208,Pilote lamaneur à Saint Palais.,9,P9402,C31445
208,Fournisseur de toiles à voiles.,9,P9436,C31511
208,Fournisseur de toiles à voiles.,9,P9436,C31512
208,Recevoir les toiles rentrées dans les magasins de Brest et de Rochefort.,9,P9436,C31516
209,Fourniture de toiles pour le Néréide.,9,P9436,C31513
209,"On lui a demandé 44808 aunes de toile ; on a voulu en recevoir que 25765, il réclame au Ministre.",9,P9436,C31514
209,Ordre de recevoir toute la toile commandée.,9,P9436,C31515
209,Commande la flûte La Charente. Vient de la Louisiane.,9,P9520,C31781
209,Commande la flûte La Charente. Vient de la Louisiane.,9,P9520,C31782
209,Commande la flûte La Charente. Vient de la Louisiane.,9,P9520,C31783
210,Commande le vaisseau Le Jason.,9,P9520,C31784
210,A relâché à l’ ile d’Aix.,9,P9520,C31779
210,A relâché à l’ ile d’Aix.,9,P9520,C31780
210,Gouverneur des Trois Rivières .,9,P9521,C31785
210,Gouverneur des Trois Rivières .,9,P9521,C31786
210,Lui accorder trois tonneaux de fret sur Le Rubis.,9,P9521,C31787
210,Lui accorder trois tonneaux de fret sur Le Rubis.,9,P9521,C31788
247,"Conduit par le sieur Henry, de Port-Louis, à Saint Domingue.",9,B769,C31826
247,Reste en station à Saint Domingue. Son équipage sera renouvelé tous les ans. Avantages de solde.,9,B769,C31834
247,Envoi d’officiers mariniers pour le Vautour.,9,B769,C31828
247,En station à Saint Domingue.,9,B769,C31827
248,,9,B769,N19680
248,On lui envoie des recharges.,9,B769,C31831
248,On lui envoie des recharges.,9,B769,C31832
248,On lui envoie des recharges.,9,B769,C31833
248,La construction et l’équipement du Vautour au Port Louis ont coûté 35940 livres.,9,B769,C31829
248,La construction et l’équipement du Vautour au Port Louis ont coûté 35940 livres.,9,B769,C31830
211,Va s’établir à Cayenne. Sera passager sur la flûte la Gironde.,9,P9600,C31949
212,Habitant de Petit-Goave condamné à perpétuité .,9,P9616,C31989
212,"Décédé en prison, à Rochefort.",9,P9616,C31988
213,,9,P9700,N19939
213,Commande la flûte La Gironde .,9,P9700,C32185
213,Arrivé à Rochefort.,9,P9700,C32184
213,Commande la flûte La Somme.,9,P9700,C32186
213,Reçoit les instructions pour sa campagne.,9,P9700,C32190
213,Descendu à l’ile d’ Aix.,9,P9700,C32187
213,Empêché de partir par le mauvais temps .,9,P9700,C32188
213,A  apporté de la Louisiane deux pièces de bois de chêne vert. En examiner la qualité et voir s’il peut être employé à la construction de vaisseaux   .,9,P9700,C32183
213,Les essais ont prouvé que ce bois pouvait être utilement employé aux constructions.En faire venir de la Louisiane.,9,P9700,C32189
213,Son journal de navigation est déposé au contrôle.,9,P9700,C32191
1,Frère de la Charité de Paris. Est destiné pour être chirurgien de l'hôpital de Louisbourg. Sera passager sur le Héros.,9,P39,C279
1,Cordier. Demande la place de maitre-cordier à Québec. M Horquart décidera la chose.,9,P63,C352
217,Le Roi a nommé Apollon le vaisseau de 50 canons que l’on construit à Rochefort.,9,B35,C529
217,Le Ministre envoie le dessin de la sculpture.,9,B35,C528
217,Le Havre enverra 6000 pièces de bois pour sa construction.,9,B35,C527
3,"Pilote, à 40 livres par mois.",9,P241,C2022
4,Alias Bagneau. Armurier. Demande la demi-solde.,9,P268,C2084
4,Alias Bagneau. Armurier. Demande la demi-solde.,9,P268,C2085
5,Nommé maître menuisier du port.,9,P295,C2195
6,M. de. Intendant de La Rochelle.,9,P363,C2306
6,"Entretien de dépense du phare des Baleines, ile de Ré.",9,P363,C2302
6,A défendu aux Maire et Echevins de Rochefort de faire mettre en prison les habitants qui insultent les officiers de Marine. C'est lui qui s'occupera de ces affaires.,9,P363,C2300
6,On se servira pour les phares des iles de Ré et d'Oléron du charbon d'Angleterre qui coûte moitié prix de celui de St Etienne.,9,P363,C2307
6,"Entretien de dépense du phare des Baleines, ile de Ré.",9,P363,C2303
6,Lettre au sujet du sieur Mouzot.,9,P363,C2305
6,Le produit de l'adjudication de la viande qui se vend pendant le carême sera attribué moitié entre l'hôpital général de Rochefort et celui de la Charité et des Orphelines.,9,P363,C2304
6,"Donnera main-levée de la saisie faite sur les étoffes de la fourniture du sieur Mariette, afin de ne pas retarder le départ du Rubis.",9,P363,C2301
8,,9,P471,N1078
10,Enseigne de vaisseau. Embarqué sur le Profond.,9,P527,C2649
10,Lieutenant de vaisseau. Embarqué sur le rubis.,9,P527,C2650
11,Autorisé à se marier avec Mademoiselle Hautefaud.,9,P565,C2737
11,Ecrivain à 600 livres.,9,P565,C2739
11,Décédé.,9,P565,C2738
14,,9,P615,N1353
15,"Le Ministre lui a accordé un plan d'élève, à cause des services de son père.",9,P646,C3091
15,"Détenu par les Espagnols à la Havane, en haine des services qu'il a rendus dans ce port aux négociant s français. Le Roi lui fait une pension de 1000 livres.",9,P647,C3092
17,Nommé canonnier vice-amiral.,9,P738,C3275
18,Arquebusier. Demande à passer à la Martinique.,9,P761,C3309
18,Accordé.,9,P761,C3308
18,"Dit la Tulipe. Soldat estropié, à la demi-solde de 6 livres.",9,P771,C3333
23,"Demande à être reçu pilote, quoiqu'il n'ait fait qu'un voyage sur les bâtiments marchands.",9,P953,C3809
23,Accordé.,9,P953,C3808
25,de Mortagne. Matelot. Invalide. Décédé.,9,P1038,C3980
27,Chirurgien sur la Fée. Placet.,9,P1116,C4183
29,Charpentier. Demande à passer à la Martinique.,9,P1146,C4303
29,Accordé.,9,P1146,C4302
30,Va servir en qualité de sergent dans les troupes de la Louisiane. Sera passager sur la Perle.,9,P1168,C4350
30,Charpentier entretenu à 36 livres par mois.,9,P1178,C4360
30,Charpentier. Demande la demi-solde. Dossier.,9,P1200,C4407
30,"Matelot à bord du Profond. Blessé dangereusement à l'ile Royale. Le capitaine de Saint Jursis demande, pour lui, la demi-solde.",9,P1202,C4411
30,Certificat médical de Cocha Dupuy et conseil.,9,P1202,C4410
30,"Certificat du chirurgien-major de l'hôpital de Louisbourg, le religieux B. Vimeux.",9,P1202,C4409
32,Soldat des compagnies franches. Invalide.,9,P1244,C4505
34,Lieutenant de vaisseau embarqué sur le Héros.,9,P1451,C4995
34,Lieutenant de vaisseau embarqué sur le Héros.,9,P1451,C4996
34,Lieutenant de vaisseau embarqué sur le Héros.,9,P1451,C4997
34,Commande la flûte la Charente.,9,P1451,C4993
34,A la permission d'embarquer un cent de sel pour son compte.,9,P1451,C4992
35,"Le roi lui recommande de, dans ses instructions, ne pas relâcher à Saint Domingue, et de se rendre le plus vite possible à la Louisiane.",9,P1451,C4994
35,Son journal de navigation est déposé au Bureau du Contrôle.,9,P1451,C4998
38,"Sera passagère sur le Héros. Elle va rejoindre son mari qui commande le détachement du Régiment suisse, à l'ile Royale.",9,P1584,C5542
40,Enseigne de vaisseau embarqué sur le Héros.,9,P1705,C5818
40,Embarqué sur le Rubis.,9,P1705,C5817
41,"Nommé Maître d'équipage entretenu, à 40 livres par mois.",9,P1739,C5901
42,"Sera passager sur la flûte la Charente, pour Cayenne.",9,P1786,C5990
42,"Sergent. Décédé au fort-Royal, Martinique. Sa veuve demande à passer dans cette colonie. Placet.",9,P1816,C6189
44,Demande à passer à la Martinique.,9,P1919,C6563
44,Accordé.,9,P1919,C6562
44,Charpentier âgé de 70 ans. Demande la demi-solde. Dossier.,9,P1931,C6587
45,demande à passer à Cayenne.,9,P2014,C6759
45,Accordé.,9,P2014,C6758
46,Nommé Calfat ordinaire à 36 livres par mois.,9,P2029,C6790
47,Enseigne de vaisseau embarqué sur le Profond.,9,P2067,C6911
48,Faux-saunier. Evadé de l'hôpital de Rochefort. Repris.,9,P2085,C6945
49,Lieutenant de vaisseau. Décédé. Réclamation de la veuve Masson.,9,P2173,C7107
51,Fournisseur de bois.,9,P2282,C8441
52,"Va servir à la Louisiane, comme cadet. Sera passager sur le Raudot.",9,P2311,C8575
52,Pilote à 50 livres par mois.,9,P2340,C8665
56,"Sera passager sur le Jason, pour le Canada.",9,P2493,C8980
57,,9,P2539,N5240
57,Mineurs envoyés à la Louisiane. Leur solde.,9,P2539,C9149
57,Mineurs envoyés à la Louisiane. Leur solde.,9,P2539,C9150
57,"N'est pas d'avis d'accorder 1 sol de plus par jour aux troupes pendant les mois de mai et juin, à cause de la cherté des vivres.",9,P2539,C9151
57,Poudres.,9,P2539,C9152
58,,9,P2544,N5248
58,,9,P2544,N5249
58,On arme les vaisseaux de son escadre à Brest.,9,P2544,C9159
