page,tome,ID,cID
128,8,P5920,C20028
129,7,P5958,C20145
129,7,P5958,C20147
129,7,P5958,C20148
129,7,P5958,C20146
129,8,P5958,C20149
131,7,P6006,C20268
131,7,P6006,C20269
131,8,P6006,C20270
181,7,P6058,C20340
181,7,P6083,C20377
181,7,P6083,C20376
181,7,P6089,C20655
184,7,P6184,C20898
186,7,P6234,C20991
187,7,P6257,C21067
187,7,P6264,C21095
135,7,P6268,C21125
135,7,P6276,C21137
190,7,P6556,C21910
190,7,P6345,C21291
190,7,P6349,C21295
139,7,P6432,C21574
139,7,P6433,C21577
139,7,P6433,C21579
139,7,P6433,C21575
139,7,P6433,C21580
139,7,P6433,C21581
139,7,P6433,C21578
139,8,P6433,C21576
138,7,P6429,C21570
138,7,P6429,C21571
138,7,P6429,C21569
138,8,P6429,C21568
144,9,P6429,N13431
139,7,P6436,C21582
193,7,P6443,C21590
144,9,P6443,C21592
144,9,P6443,C21591
140,7,P6461,C21625
140,8,P6461,C21624
194,7,P6463,C21634
194,7,P6463,C21633
195,7,P6575,C21945
141,7,P6587,C22007
141,8,P6587,N13728
141,8,P6587,C22026
141,8,P6587,C22023
141,8,P6587,C22012
141,8,P6587,C22001
146,9,P6587,N13730
146,9,P6587,C22000
146,9,P6587,C22024
146,9,P6587,C22014
146,9,P6587,C22017
146,9,P6587,C22020
146,9,P6587,C22002
146,9,P6587,C22021
146,9,P6587,C22006
146,9,P6587,C22008
146,9,P6587,C22013
146,9,P6587,C22003
146,9,P6587,C22004
146,9,P6587,C22011
146,9,P6587,C22015
146,9,P6587,C22025
146,9,P6587,C22018
146,9,P6587,C22005
146,9,P6587,C22009
147,9,P6587,C22010
147,9,P6587,C22027
147,9,P6587,C22022
147,9,P6587,C22019
147,9,P6587,C22016
196,7,P6593,C22046
142,7,P6600,C22053
310,7,B531,C22094
199,7,P6657,C22155
142,8,P6657,C22159
143,8,P6657,C22156
143,8,P6657,C22157
148,9,P6657,C22158
148,9,P6657,C22160
201,7,P6710,C22279
201,7,P6759,C22487
201,7,P6776,C22511
145,7,P6777,C22513
145,7,P6777,C22512
145,7,P6777,C22516
145,7,P6777,C22518
145,7,P6777,C22514
145,7,P6777,C22517
145,7,P6777,C22515
148,7,P6866,C22796
149,7,P6866,C22797
149,7,P6866,C22795
211,7,P7070,C23328
212,7,P7126,C23526
159,9,P7126,C23525
158,7,P7201,C23645
158,7,P7201,C23647
158,7,P7201,C23646
158,7,P7201,C23648
158,7,P7201,C23649
158,7,P7201,C23650
213,7,P7209,C23664
215,7,P7242,C23736
216,7,P7262,C23778
216,7,P7262,C23779
218,7,P7381,C24014
160,8,P7381,C24013
219,7,P7448,C24291
163,7,P7552,C24437
163,7,P7588,C24777
163,8,P7588,C24775
163,8,P7588,C24776
222,7,P7587,C24774
224,7,P7677,C25518
165,9,P7677,C25519
165,7,P7726,C25612
225,7,P8130,C27014
225,7,P7741,C25634
165,8,P7741,C25635
165,8,P7741,C25633
225,7,P7745,C25637
227,7,P7785,C25710
230,7,P7965,C26194
232,7,P8000,C26320
232,7,P8000,C26325
232,7,P8000,C26324
171,9,P8000,C26321
171,9,P8000,C26322
171,9,P8000,C26323
169,7,P8009,C26338
170,7,P8013,C26344
233,7,P8035,C26459
236,7,P8159,C27080
236,7,P8171,C27099
177,7,P8337,C27621
177,7,P8337,C27622
245,7,P8408,C27767
182,7,P8572,C28443
183,7,P8637,C28892
261,7,P8775,C29461
265,7,P8857,C29771
265,7,P8857,C29770
267,7,P8948,C29966
267,7,P8954,C29971
191,7,P9134,C30468
191,8,P9134,C30472
191,8,P9134,C30469
191,8,P9134,C30470
191,8,P9134,C30471
270,7,P9092,C30344
270,7,P9092,C30343
193,7,P9108,C30398
272,7,P9187,C30641
276,7,P9304,C30918
196,8,P9304,C30919
196,8,P9304,C30920
277,7,P9409,C31458
197,7,P9433,C31501
208,8,P9433,C31502
281,7,P9457,C31636
281,7,P9457,C31649
281,7,P9457,C31639
281,7,P9457,C31650
281,7,P9457,C31642
281,7,P9457,C31651
281,7,P9457,C31641
281,7,P9457,C31635
281,7,P9457,C31647
198,8,P9457,N19534
198,8,P9457,C31638
198,8,P9457,C31643
198,8,P9457,C31644
198,8,P9457,C31645
198,8,P9457,C31637
198,8,P9457,C31640
198,8,P9457,C31648
198,8,P9457,C31646
198,8,P9457,C31652
198,8,P9457,C31653
282,7,P9511,C31743
200,7,P9527,C31797
202,7,P9714,C32218
203,7,P9714,C32219
31,8,P1174,C4356
33,8,P1282,C4605
38,8,P1640,C5715
45,8,P2018,C6762
119,8,P5499,C19257
151,8,P6970,C23058
151,8,P7421,C24242
206,8,B21,C355
217,9,B21,N185
217,9,B21,C356
5,8,P284,C2111
6,8,P335,C2267
6,8,P357,C2294
8,8,P418,C2445
8,8,P418,C2444
11,8,P511,C2620
11,8,P511,C2621
11,8,P511,C2623
11,8,P511,C2622
16,8,P593,C2899
18,8,P636,C3026
19,8,P670,C3158
21,8,P740,C3277
24,8,P853,C3617
27,8,P1013,C3930
27,8,P1026,C3965
27,8,P1026,C3966
28,8,P1043,C3992
28,8,P1047,C4026
30,8,P1151,C4308
33,8,P1296,C4638
33,8,P1296,C4639
35,8,P1449,C4989
35,8,P1449,C4990
39,8,P1675,C5755
39,8,P1678,C5761
39,8,P1678,C5763
39,9,P1678,C5762
39,8,P1689,C5784
39,8,P1689,C5783
39,8,P1699,C5797
39,8,P1699,C5798
39,8,P1699,C5801
39,8,P1699,C5799
39,8,P1699,C5795
39,8,P1699,C5796
40,9,P1699,C5800
40,8,P1721,C5864
40,8,P1721,C5865
40,8,P1721,C5863
51,8,P2339,C8664
51,8,P2339,C8663
53,8,P2458,C8907
53,8,P2458,C8909
55,9,P2458,C8908
59,8,P3651,C12756
59,8,P3651,C12757
59,8,P3651,C12758
62,8,P3654,C12763
62,8,P3654,C12765
62,8,P3654,C12764
62,8,P3654,N7727
68,8,P3667,C12802
68,8,P3667,C12800
68,8,P3667,C12801
68,8,P3667,C12803
68,8,P3667,C12797
68,8,P3667,C12798
68,8,P3667,C12799
58,8,P2722,C9736
60,8,P2820,C9924
62,8,P2915,C10235
65,8,P3034,C10667
65,8,P3034,C10665
65,8,P3034,C10666
72,8,P3350,C11789
75,8,P3467,C12138
75,8,P3467,C12139
75,8,P3467,C12140
76,8,P3501,C12225
81,8,P3699,C13071
84,8,P3799,C13507
84,8,P3839,C13589
88,8,P3967,C14307
89,8,P4031,C14555
89,8,P4031,C14556
91,9,P4031,C14557
92,8,P4213,C15124
92,8,P4230,C15160
92,8,P4230,C15161
92,8,P4278,C15228
96,8,P4477,C15807
96,8,P4477,C15806
96,8,P4477,C15808
102,9,P4477,C15805
97,8,P4563,C15937
97,8,P4563,C15936
98,8,P4563,C15939
98,8,P4563,C15940
98,8,P4563,C15941
98,8,P4563,C15942
98,8,P4563,C15938
98,8,P4563,C15944
98,8,P4563,C15943
103,9,P4563,C15935
101,8,P4744,C16286
102,8,P4821,C16449
102,8,P4821,C16450
103,8,P4924,C16838
103,8,P4842,C16530
103,8,P4842,C16531
105,8,P4871,C16656
110,8,P5095,C17818
115,8,P5367,C18885
116,8,P5390,C18929
116,8,P5390,C18931
116,8,P5390,C18932
116,8,P5390,C18930
117,8,P5425,C19043
117,8,P5425,C19044
117,8,P5425,C19042
117,8,P5425,C19041
120,8,P5548,C19342
122,8,P5645,C19526
122,8,P5645,C19529
122,8,P5645,C19530
122,8,P5645,C19527
122,8,P5645,C19528
125,8,P5811,C19826
127,8,P5869,C19938
127,8,P5869,C19937
132,8,P6151,C20816
134,8,P6232,C20969
134,8,P6232,C20966
134,8,P6232,C20970
134,8,P6232,C20968
134,8,P6232,C20971
134,8,P6232,C20967
136,8,P6316,C21210
136,8,P6316,C21208
136,8,P6316,C21209
137,8,P6382,C21326
143,9,P6382,C21325
143,9,P6382,C21327
138,8,P6409,C21429
138,8,P6409,C21433
138,8,P6409,C21437
138,8,P6409,C21430
138,8,P6409,C21431
138,8,P6409,C21434
138,8,P6409,C21436
138,8,P6409,C21432
138,8,P6409,C21438
138,8,P6409,C21439
143,9,P6409,N13368
143,9,P6409,C21440
143,9,P6409,C21435
139,8,P6440,C21588
140,8,P6491,C21708
140,8,P6491,C21707
141,8,P6572,C21934
145,9,P6572,C21935
145,9,P6572,C21938
145,9,P6572,C21939
145,9,P6572,C21936
145,9,P6572,C21933
145,9,P6572,C21940
145,9,P6572,C21937
141,8,P6584,C21957
142,8,P6658,C22161
143,8,P6715,C22287
145,8,P6775,C22510
154,8,P7033,C23204
154,8,P7053,C23242
154,8,P7053,C23243
154,8,P7053,C23241
221,8,B566,C23339
157,8,P7116,C23501
157,8,P7116,C23505
157,8,P7116,C23503
157,8,P7116,C23499
159,9,P7116,C23502
159,9,P7116,C23500
159,9,P7116,C23504
159,9,P7116,C23498
157,8,P7133,C23536
157,8,P7152,C23556
160,8,P7320,C23917
162,8,P7519,C24408
166,8,P7775,C25696
166,8,P7775,C25694
166,8,P7775,C25695
166,8,P7775,C25697
167,8,P7873,C25950
167,8,P7873,C25951
169,8,P7951,C26152
169,8,P7991,C26293
257,8,A211,C26506
177,8,P8336,C27620
177,8,P8378,C27692
178,8,P8431,C27901
179,8,P8441,N17356
179,8,P8441,N17357
179,8,P8441,N17358
182,9,P8441,C27911
179,8,P8473,C28237
227,8,B675,C28536
227,8,B675,C28532
227,8,B675,C28510
228,8,B675,C28512
228,8,B675,C28557
228,8,B675,C28545
228,8,B675,C28507
228,8,B675,C28563
228,8,B675,C28506
228,8,B675,C28531
228,8,B675,C28502
228,8,B675,C28556
228,8,B675,C28530
228,8,B675,C28543
228,8,B675,C28513
228,8,B675,C28546
228,8,B675,C28523
228,8,B675,C28555
228,8,B675,C28568
228,8,B675,C28515
228,8,B675,C28535
229,8,B675,N17687
229,8,B675,C28551
229,8,B675,C28525
229,8,B675,C28521
229,8,B675,C28547
229,8,B675,C28524
229,8,B675,C28503
229,8,B675,C28571
229,8,B675,C28499
229,8,B675,C28529
229,8,B675,C28537
229,8,B675,C28516
229,8,B675,C28517
229,8,B675,C28552
229,8,B675,C28542
229,8,B675,C28566
229,8,B675,C28554
229,8,B675,C28573
229,8,B675,C28567
229,8,B675,C28522
229,8,B675,C28562
230,8,B675,C28572
230,8,B675,C28505
230,8,B675,C28497
230,8,B675,C28504
230,8,B675,C28509
230,8,B675,C28565
230,8,B675,C28549
230,8,B675,C28526
242,9,B675,C28559
242,9,B675,C28544
242,9,B675,C28548
242,9,B675,C28575
242,9,B675,C28561
242,9,B675,C28574
242,9,B675,C28534
242,9,B675,C28538
242,9,B675,C28539
242,9,B675,C28578
242,9,B675,C28576
242,9,B675,C28577
242,9,B675,N17692
242,9,B675,C28520
242,9,B675,C28558
243,9,B675,N17693
243,9,B675,C28564
243,9,B675,C28533
243,9,B675,C28498
243,9,B675,C28540
243,9,B675,C28519
243,9,B675,C28501
243,9,B675,C28511
243,9,B675,C28527
243,9,B675,C28518
243,9,B675,C28500
243,9,B675,C28570
243,9,B675,C28541
243,9,B675,C28560
243,9,B675,C28550
243,9,B675,C28514
243,9,B675,C28569
243,9,B675,C28508
244,9,B675,N17696
244,9,B675,C28553
244,9,B675,C28528
182,8,P8591,C28601
182,8,P8591,C28598
182,8,P8591,C28596
182,8,P8591,C28595
182,8,P8591,C28599
182,8,P8591,C28600
182,8,P8591,C28597
230,8,B710,C29279
231,8,B726,C29579
231,8,B726,C29578
231,8,B726,C29587
232,8,B726,C29586
232,8,B726,C29582
232,8,B726,C29583
232,8,B726,C29584
232,8,B726,C29585
232,8,B726,C29581
232,8,B726,C29580
187,8,P8819,C29597
187,8,P8819,C29594
187,8,P8819,C29598
187,8,P8819,C29595
187,8,P8819,C29596
187,8,P8819,C29592
187,8,P8819,C29593
192,8,P9020,C30115
192,8,P9034,C30159
193,8,P9110,C30401
194,8,P9140,C30513
194,8,P9176,C30582
195,8,P9219,C30690
200,8,P9550,C31861
200,8,P9554,C31863
205,8,P9781,C32366
10,8,P484,C2549
10,8,P484,C2550
12,8,P533,C2660
20,8,P713,C3243
24,8,P872,C3635
24,8,P872,C3636
22,9,P872,C3634
25,8,P902,C3710
29,8,P1099,C4155
34,8,P1324,C4682
38,8,P1612,C5584
38,8,P1614,C5586
39,8,P1692,C5787
40,8,P1737,C5899
41,8,P1761,C5951
41,8,P1801,C6004
42,8,P1839,C6251
43,9,P1839,C6252
44,8,P1992,C6709
45,8,P2003,C6726
54,8,P2465,C8918
55,9,P2465,N5090
55,9,P2465,N5091
54,8,P2498,C8986
56,9,P2498,C8987
56,9,P2498,C8985
56,9,P2498,C8984
59,8,P3653,C12762
64,8,P3657,C12767
68,8,P3669,C12807
68,8,P3669,C12805
68,8,P3669,C12806
58,8,P2725,C9741
58,8,P2725,C9742
58,8,P2729,C9746
211,8,B137,C10175
211,8,B137,C10174
63,8,P2952,C10379
63,8,P2971,C10439
66,8,P3045,C10702
66,8,P3081,C10787
69,9,P3081,C10786
69,9,P3081,C10788
68,8,P3119,C10959
69,8,P3244,C11385
70,8,P3256,C11421
70,8,P3256,C11423
70,8,P3256,C11425
70,8,P3256,C11424
74,9,P3256,C11422
71,8,P3314,C11675
71,8,P3314,C11676
73,8,P3406,C11979
73,8,P3406,C11978
73,8,P3406,C11980
74,8,P3432,C12041
74,8,P3432,C12042
80,8,P3625,C12613
212,8,B165,N7857
212,8,B165,C12950
212,8,B165,C12949
212,8,B165,C12951
215,8,B230,N9147
96,8,P4431,N9450
101,9,P4431,N9451
97,8,P4539,C15901
217,8,B245,N9679
217,8,B245,C15998
227,9,B245,C15997
100,8,P4683,N9797
217,8,B250,C16397
102,8,P4811,C16438
106,8,P4880,C16671
220,8,B286,C17423
220,8,B287,C17424
108,8,P5018,C17475
108,8,P5069,C17626
108,8,P5084,C17649
114,9,P5084,C17653
114,9,P5084,C17654
114,9,P5084,C17655
114,9,P5084,C17652
114,9,P5084,C17650
114,9,P5084,C17651
120,8,P5520,C19295
121,8,P5571,C19400
123,8,P5715,C19639
123,8,P5715,C19641
123,8,P5715,C19643
123,8,P5715,C19644
123,8,P5715,C19640
123,8,P5715,C19642
124,8,P5770,C19754
124,8,P5770,C19755
124,8,P5770,C19756
126,8,P5815,C19851
126,8,P5826,C19864
126,8,P5826,C19865
127,9,P5826,N12174
131,8,P6029,C20305
132,8,P6136,C20783
132,8,P6192,C20910
133,8,P6213,C20935
133,8,P6226,C20953
136,8,P6336,C21274
136,8,P6354,C21299
137,8,P6379,C21323
137,8,P6379,C21322
141,8,P6598,C22051
143,8,P6746,C22420
143,8,P6746,C22416
144,8,P6746,C22417
144,8,P6746,C22418
144,8,P6746,C22419
148,8,P6857,C22718
148,8,P6857,C22719
148,8,P6857,C22716
148,8,P6857,C22717
153,8,P7026,C23191
158,8,P7211,C23667
158,8,P7212,C23668
160,8,P7315,C23887
164,8,P7647,C25400
166,8,P7825,C25831
166,8,P7865,C25935
223,8,B621,C26003
170,8,P8065,C26723
172,8,P8155,C27075
176,8,P8624,C28814
227,8,B670,C28221
227,8,B670,C28222
227,8,B670,C28223
183,8,P8678,C29039
186,8,P8794,C29525
186,8,P8794,C29526
187,8,P8794,C29527
187,8,P8794,C29529
186,8,P8794,C29531
186,8,P8794,C29530
187,8,P8794,C29528
189,8,P8883,C29847
189,8,P8883,C29846
189,8,P8887,C29851
191,8,P8976,C30027
191,8,P9000,C30076
194,8,P9175,C30581
194,8,P9178,C30585
233,8,B753,C30893
196,8,P9357,C31024
196,8,P9397,C31435
206,8,B10,C164
206,8,B20,C280
206,8,B20,C281
4,8,P228,C1999
5,8,P354,C2289
17,8,P597,C2904
19,8,P690,C3186
19,8,P1532,C5416
26,8,P936,C3772
26,8,P936,C3770
26,8,P936,C3771
26,8,P936,C3769
28,8,P1027,C3967
28,8,P1031,C3972
30,8,P1104,C4166
34,8,P1312,C4669
34,8,P1315,C4672
38,8,P1609,C5582
41,8,P1809,C6168
45,8,P1999,C6722
45,8,P2002,C6725
46,8,P2042,C6839
49,8,P2271,C8386
51,9,P2271,C8387
210,8,B112,C8413
210,8,B112,C8409
210,8,B112,C8415
210,8,B112,N4718
222,9,B112,C8410
222,9,B112,C8411
222,9,B112,C8412
222,9,B112,C8414
52,8,P2372,C8716
56,8,P2658,C9553
60,8,P2762,C9804
60,8,P2815,C9915
61,8,P2862,C10113
63,9,P2862,C10114
211,8,B143,C10802
211,8,B143,N6400
69,8,P3190,C11128
72,8,P3345,C11763
80,8,P3631,C12627
213,8,B181,C13263
213,8,B181,C13264
213,8,B181,C13265
213,8,B181,C13266
213,8,B220,N8746
213,8,B220,C14625
213,8,B220,C14624
213,8,B220,C14631
223,9,B220,C14618
223,9,B220,C14632
223,9,B220,C14628
223,9,B220,C14622
223,9,B220,C14626
224,9,B220,C14627
224,9,B220,C14621
224,9,B220,C14629
224,9,B220,C14630
224,9,B220,C14623
224,9,B220,C14620
224,9,B220,C14617
224,9,B220,C14616
224,9,B220,C14619
83,8,P3788,C13495
89,8,P4044,C14575
90,8,P4129,C14869
92,8,P4223,C15134
92,8,P4274,C15225
96,9,P4274,C15224
94,8,P4360,C15422
100,8,P4777,C16369
102,8,P4791,C16403
108,9,P4791,C16399
108,9,P4791,C16400
108,9,P4791,C16401
108,9,P4791,C16402
108,9,P4791,C16398
108,8,P4973,C17351
108,8,P5076,C17637
137,8,P6564,C21928
112,8,P5325,C18809
113,8,P5365,C18876
114,8,P5365,C18880
114,8,P5365,C18879
114,8,P5365,C18883
114,8,P5365,C18875
114,8,P5365,C18878
114,8,P5365,C18881
115,8,P5365,C18882
115,8,P5365,C18877
119,9,P5365,C18874
118,8,P5434,C19060
118,8,P5434,C19062
118,8,P5434,C19061
118,8,P5434,C19063
118,8,P5434,C19064
120,8,P5514,C19285
124,8,P5752,C19732
128,8,P5905,C19997
131,8,P6033,C20310
134,8,P6256,C21066
221,8,B515,N13263
140,8,P6479,C21689
145,8,P6773,C22508
147,8,P6793,C22584
152,9,P6793,C22585
152,9,P6793,C22583
149,8,P6895,C22924
149,8,P6895,C22926
149,8,P6895,C22925
149,8,P6895,C22923
153,9,P6895,C22922
150,8,P6956,C23039
150,8,P6956,C23040
157,8,P7140,C23540
160,8,P7329,C23930
160,8,P7332,C23934
161,8,P7391,C24034
161,8,P7391,C24033
222,8,B603,C25273
222,8,B603,C25266
222,8,B603,C25264
222,8,B603,C25265
222,8,B603,C25267
222,8,B603,C25268
222,8,B603,C25271
222,8,B603,C25269
222,8,B603,C25272
222,8,B603,C25270
222,8,B603,C25263
222,8,B610,C25394
165,8,P7738,C25627
165,8,P7758,C25674
165,8,P7758,C25673
166,8,P7770,C25688
167,9,P7770,C25689
167,8,P7874,C25952
167,8,P7876,C25954
167,8,P7876,C25955
168,8,P7919,C26110
168,8,P7936,C26128
170,8,P8018,C26374
170,8,P8018,C26375
171,9,P8018,C26373
171,8,P8087,C26749
173,8,P8180,C27171
173,8,P8180,C27172
173,8,P8228,C27314
175,8,P8244,C27380
176,8,P8621,C28752
176,8,P8621,C28753
227,8,B659,N17066
176,8,P8623,N17823
179,8,P8462,C28214
182,8,P8546,C28397
183,8,P8649,C28930
187,8,P8810,C29569
192,8,P9026,C30124
192,8,P9026,C30125
193,8,P9061,C30276
193,8,P9109,C30400
193,8,P9109,C30399
193,8,P9116,C30414
193,8,P9116,C30413
196,8,P9350,C31009
197,8,P9393,N19403
197,8,P9405,C31449
208,9,P9405,C31450
208,9,P9405,C31451
197,8,P9431,C31499
199,8,P9456,C31633
199,8,P9456,C31634
199,8,P9456,C31631
199,8,P9456,C31632
199,8,P9507,C31741
203,8,P9716,C32220
203,8,P9721,C32227
234,8,B785,N20013
234,8,B785,C32308
234,8,B785,C32305
234,8,B785,C32312
249,9,B785,C32302
249,9,B785,C32306
249,9,B785,C32300
249,9,B785,C32304
249,9,B785,C32303
249,9,B785,C32307
249,9,B785,C32313
249,9,B785,C32301
249,9,B785,C32309
249,9,B785,C32310
249,9,B785,C32311
206,8,B12,C166
206,8,B27,C423
217,9,B27,C422
14,8,P587,C2805
17,8,P601,C2910
17,8,P628,C3005
14,9,P628,C3006
19,8,P649,C3094
22,8,P762,C3310
24,8,P868,C3631
25,8,P909,C3715
26,8,P972,C3858
23,9,P972,C3852
23,9,P972,C3853
23,9,P972,C3859
23,9,P972,C3854
23,9,P972,C3855
23,9,P972,C3856
23,9,P972,C3857
24,9,P972,C3851
25,8,P999,C3907
25,8,P999,C3909
25,9,P999,C3908
25,9,P999,C3910
30,8,P1134,C4260
28,9,P1134,C4259
30,8,P1152,C4309
30,8,P1152,C4310
30,8,P1165,C4338
33,8,P1441,C4958
37,8,P1588,C5545
38,8,P1644,C5721
39,9,P1644,C5720
39,9,P1644,C5722
40,8,P1688,C5780
40,8,P1688,C5782
40,9,P1688,C5781
44,8,P1964,C6653
46,8,P2058,C6897
47,8,P2089,C6949
47,8,P2089,C6948
49,8,P2234,C7251
52,8,P2328,C8627
52,8,P2328,C8626
52,8,P2328,C8630
52,9,P2328,C8631
52,9,P2328,C8628
52,9,P2328,C8629
52,8,P2374,C8721
52,8,P2374,C8719
53,9,P2374,C8724
53,9,P2374,C8722
53,9,P2374,C8723
53,9,P2374,C8720
53,8,P2416,C8822
55,8,P2492,C8979
55,8,P2492,C8978
62,8,P3655,C12766
59,8,P2758,C9799
62,8,P2895,C10188
64,9,P2895,C10187
64,9,P2895,C10189
66,8,P2983,C10474
66,8,P2983,C10478
66,9,P2983,C10479
66,9,P2983,C10475
66,9,P2983,C10477
66,9,P2983,C10476
65,8,P3033,C10664
68,8,P3158,C11068
72,9,P3158,C11069
70,8,P3279,C11514
79,8,P3441,C12054
79,9,P3441,C12055
79,8,P3446,C12074
79,8,P3446,C12073
79,9,P3446,C12072
79,8,P3453,C12085
79,8,P3453,C12086
79,9,P3453,C12087
79,9,P3453,C12089
79,9,P3453,C12088
82,8,P3561,C12447
82,9,P3561,C12449
82,9,P3561,C12448
82,9,P3561,C12450
79,8,P3596,C12545
80,8,P3630,C12626
213,8,B178,C13222
82,8,P3779,C13446
85,8,P3871,C13990
88,8,P3938,C14229
89,8,P3972,C14313
89,8,P3985,C14342
89,9,P3985,C14343
89,8,P3989,C14354
89,8,P3989,C14355
89,9,P3989,C14356
89,9,P3989,C14353
89,9,P3989,C14352
89,9,P3989,C14357
90,8,P4019,C14397
90,8,P4019,C14398
90,9,P4019,C14399
90,9,P4019,C14400
91,8,P4043,C14571
91,9,P4043,C14574
91,9,P4043,C14572
91,9,P4043,C14573
91,8,P4173,C15040
215,8,B249,C16374
99,8,P4403,C15633
99,8,P4403,C15631
99,8,P4403,C15634
99,8,P4403,C15632
100,8,P4408,C15667
100,8,P4408,C15670
100,8,P4408,C15668
100,9,P4408,C15671
100,9,P4408,C15669
102,8,P4476,C15802
102,9,P4476,C15803
102,9,P4476,C15804
103,8,P4531,C15891
100,8,P4672,C16172
111,8,P4869,C16651
220,8,B282,C17408
108,8,P4995,C17415
113,8,P5029,C17538
113,9,P5029,C17537
108,8,P5032,C17542
113,9,P5032,N10622
113,9,P5032,N10623
113,9,P5032,C17541
116,8,P5102,C17828
116,9,P5102,C17829
141,8,P5121,C17995
141,9,P5121,C17994
141,9,P5121,C17996
113,8,P5327,C18811
113,8,P5327,C18812
113,8,P5331,C18824
118,8,P5459,C19115
122,8,P5488,C19226
122,8,P5488,C19224
122,8,P5488,C19225
124,8,P5624,C19502
122,8,P5633,C19513
124,8,P5727,C19664
126,9,P5727,C19663
127,8,P5807,C19814
130,8,P5963,C20160
130,9,P5963,C20161
130,8,P5964,C20162
130,8,P5964,C20163
130,9,P5964,C20164
130,9,P5964,C20165
131,8,P6005,C20265
131,9,P6005,C20266
131,9,P6005,C20267
131,8,P6009,C20272
131,8,P6009,C20274
132,8,P6009,C20276
132,8,P6009,C20273
132,9,P6009,C20275
132,8,P6134,C20781
133,8,P6235,C20992
139,8,P6291,C21155
136,8,P6320,C21230
136,8,P6401,C21362
137,8,P6380,C21324
138,8,P6410,C21441
139,8,P6452,C21612
139,8,P6452,C21611
147,8,P6601,C22054
142,8,P6654,C22151
142,8,P6654,C22152
144,8,P6760,C22489
150,9,P6760,C22488
152,8,P6867,C22798
152,8,P6867,C22799
152,9,P6867,C22800
221,8,B559,C23009
221,8,B559,C23008
221,8,B559,C23010
154,8,P6936,C23011
154,8,P6936,C23012
151,8,P6962,C23052
152,8,P7425,C24245
153,8,P7027,C23193
153,8,P7027,C23192
155,8,P7081,C23371
158,8,P7112,C23494
158,8,P7112,C23492
158,9,P7112,C23493
159,8,P7278,C23788
160,9,P7278,C23787
161,8,P7290,C23816
161,8,P7290,C23817
160,8,P7370,C23998
162,8,P7454,C24298
164,8,P7560,C24446
164,9,P7560,C24444
164,9,P7560,C24445
164,8,P7596,C25052
235,8,B602,C25247
235,9,B602,C25238
235,9,B602,C25232
235,9,B602,C25243
235,9,B602,C25259
235,9,B602,C25225
235,9,B602,C25261
235,9,B602,C25234
235,9,B602,C25248
235,9,B602,C25250
235,9,B602,C25245
235,9,B602,C25242
236,9,B602,C25249
236,9,B602,C25244
236,9,B602,C25231
236,9,B602,C25252
236,9,B602,C25240
236,9,B602,C25253
236,9,B602,C25254
236,9,B602,C25256
236,9,B602,C25255
236,9,B602,C25226
236,9,B602,C25229
236,9,B602,C25230
236,9,B602,C25235
236,9,B602,C25236
236,9,B602,C25237
236,9,B602,C25257
236,9,B602,C25227
236,9,B602,C25228
236,9,B602,C25262
236,9,B602,C25258
237,9,B602,C25260
237,9,B602,C25241
237,9,B602,C25246
237,9,B602,C25239
237,9,B602,C25251
237,9,B602,C25233
237,9,B602,C25224
165,8,P7668,C25499
165,8,P7668,C25497
165,8,P7668,C25501
165,8,P7668,C25498
165,8,P7668,C25500
166,8,P7722,C25605
166,8,P7722,C25608
166,8,P7722,C25606
166,8,P7722,C25607
223,8,B616,C25746
223,8,B616,C25755
238,9,B616,C25745
238,9,B616,C25757
238,9,B616,C25758
238,9,B616,C25748
238,9,B616,C25754
238,9,B616,C25742
238,9,B616,C25743
238,9,B616,C25756
238,9,B616,C25751
238,9,B616,C25753
238,9,B616,C25749
238,9,B616,C25747
238,9,B616,C25744
238,9,B616,C25750
239,9,B616,C25752
171,8,P8007,C26336
175,8,P8188,C27211
175,8,P8188,C27213
175,8,P8188,C27212
175,8,P8188,C27208
175,9,P8188,C27209
175,9,P8188,C27210
175,9,P8188,C27214
179,8,P8276,C27459
179,8,P8276,C27460
227,8,B666,C27593
177,8,P8322,C27599
177,8,P8349,C27633
177,8,P8404,C27758
178,8,P8411,C27863
180,8,P8479,C28242
180,8,P8485,C28259
182,8,P8576,C28461
187,9,P8576,C28459
187,9,P8576,C28460
187,9,P8576,C28457
187,9,P8576,C28458
187,9,P8576,C28455
187,9,P8576,C28456
190,8,P8709,C29137
190,8,P8709,C29138
186,8,P8772,C29454
192,8,P8792,C29518
192,8,P8792,C29519
192,8,P8792,C29520
192,9,P8792,C29521
197,8,P8894,C29862
197,9,P8894,C29861
197,9,P8894,C29863
197,8,P8910,C29912
197,8,P8911,C29913
197,9,P8911,C29914
201,8,P9088,C30337
201,8,P9088,C30338
201,8,P9090,C30341
201,9,P9090,C30342
201,8,P9107,C30397
202,8,P9131,C30460
202,8,P9131,C30459
202,9,P9131,C30461
202,9,P9131,C30462
202,9,P9131,C30463
233,8,B750,C30859
247,9,B750,C30858
197,8,P9432,C31500
199,8,P9498,C31731
199,8,P9510,C31742
210,8,P9535,C31818
210,8,P9535,C31819
210,8,P9535,C31816
210,9,P9535,C31817
210,8,P9536,C31820
233,8,B770,C31836
233,8,B770,C31839
234,8,B770,C31840
234,8,B770,C31835
234,8,B770,C31838
234,8,B770,C31837
201,8,P9584,C31908
201,8,P9588,C31917
