page	contenu	tome	ID	cID
229	Extrait de la revue des compagnies franches de la Marine du département de Rochefort, faite le 1er décembre 1710, avec les endroits où elles sont détachées.	3	A918	C37188
260	Instruction au sujet de l’admission à la demi-solde des soldats, ne proposer que ceux qui sont les plus invalides et hors de service. Ceux qui ne sont pas capables d’un service actif, seront utilisés dans les ports pour former les recrues. Quant aux capitaines d’armes, il a paru juste à Sa Majesté de ne point les réformer et de les laisser moisir dans leur emploi après avoir vieilli au service. La caducité doit s’entendre de l’âge approchant dit septuagénaire.	7	A918	C37215
260	Retenues des demi-soldes.	7	A918	C37291
260	Lettre du Ministre au sujet des étoffes pour l’habillement des compagnies franches.	7	A918	C37238
260	Ordonnance du Roi portant révocation de la permission ci-devant accordée aux compagnies d’infanterie françaises d’y recevoir des étrangers, du 28 mai 1730.	7	A918	C37258
260	Ordonnance pour l’exemption de la capitation pendant l’année 1731.	7	A918	C37265
260	Capitulation du régiment suisse de Karrer.	7	A918	C37148
260	Habillement.	8	A918	C37206
261	Le Roi établit un tambour-major dans chacun des ports de Rochefort, de Brest et de Toulon sans l’attache à aucune compagnie pour instruire les tambours ordinaires à bien battre la caisse et l’enseigner aussi aux fifres. Sa solde sera de 18 livres par mois et il aura l’habit de la grande livrée.	8	A918	C37222
261	Exemption de la capitation.	8	A918	C37184
261	Habillement des officiers des troupes du Canada.	8	A918	C37199
261	Engagement dans les campagnes franches.	8	A918	C37167
261	Habillement des troupes des colonies en 1733. Etat détaillé.	8	A918	C37203
261	Les compagnies de la Salle des Gouttes et de la Brosse passeront de Rochefort à Toulon ainsi que celles de Girenton et de Marcellange.	8	A918	C37228
261	Affaire de préséance, réclamation mal fondée des bombardiers, le Roi décide que les bombardiers pourront être commandés par les commandants des ports pour marcher au convoi furich ? Des officiers généraux et qu’ils seont précédés par les Gardes de la Marine.	8	A918	C37133
261	Habillement des troupes du Canada.	8	A918	C37204
261	Ordonnance du Roi relative à la compagnie des bombardiers.	8	A918	C37261
262	Dépenses faites à l’occasion de la levée faite par le sieur Duval commandant de guet à cheval à Paris pour la levée de 250 soldats de recrue envoyés à Rochefort pour passer à la Louisiane, y recruter les compagnies qui y sont en garnison.	8	A918	C37163
276	Changement de garnison des Compagnies franches.	9	A918	C37149
276	Recrues de Paris. Déserteurs.	9	A918	C37285
276	Réforme des Compagnies franches réduites à 60 hommes.	9	A918	C37293
276	Recrues.	9	A918	C37289
276	Habillement.	9	A918	C37207
276	Recrues à faire à Rochefort parmi les soldats congédiés.	9	A918	C37286
276	Il est difficile de recruter des soldats ayant 5 pieds, 2 pouces. La taille est abaissée à 5 pieds 1 pouce.	9	A918	C37209
276	Le Ministre espère qu’il ne sera pas difficile de lever les compagnies d’allemands qu’il destine pour la Louisiane.	9	A918	C37220
276	Les régiments d’Aunis et de Saintonge vont subir une réforme de 5 et de 11 hommes par Compagnie. Tâcher de recruter des soldats réformés pour la Louisiane. Ne pas leur donner plus de 30 livres.	9	A918	C37232
277	réforme dans le régiment Royal-Bavière. Recruter des soldats pour la Louisiane.	9	A918	C37304
277	Paiement des frais de recrue.	9	A918	C37269
277	Etat des farines et autres vivres nécessaires pour la subsistance des troupes aux colonies, en 1737.	9	A918	C37181
277	Arrivée de 50 hommes de recrue, de Paris.	9	A918	C37141
277	Mouvements des Compagnies Boisrond d’Orignau et Habert.	9	A918	C37248
277	La recrue de Paris est arrivée à Rochefort.	9	A918	C37219
277	Les habitants de l’ile d’Oléron se plaignent des violences des soldats. Faire une enquête.	9	A918	C37229
277	On propose de changer l’uniforme des troupes de la Marine.	9	A918	C37255
277	Examen des hommes de recrue. Régularité des congés.	9	A918	C37183
277	Recrues de Paris envoyées à l’ile d’Oléron.	9	A918	C37283
277	Soldats galeux.	9	A918	C37300
277	Indiscipline des recrues.	9	A918	C37214
277	Discussion entre le commissaire Millain et le Major de la Marine, au sujet de la visite particulière des armes et habillement des soldats, lors des détachements pour les armements. Le Ministre trace la règle à suivre.	9	A918	C37159
277	Chauffage des casernes.	9	A918	C37152
278	Habillement des troupes des Colonies pour l’année 1738.	9	A918	C37202
278	Recrues de Paris.	9	A918	C37284
278	Etat des farines nécessaires pour les troupes des Colonies en 1738.	9	A918	C37182
278	Les capitaines de compagnie sont autorisés à engager dans chacune de leurs compagnies, jusqu’à 5 hommes de nouvelle levée, au-delà des 60 réglementaires, afin de faciliter le remplacement des soldats qu’ils perdent dans la campagne de la Louisiane.	9	A918	C37227
278	Habillement des compagnies franches.	9	A918	C37198
278	Le prêt des troupes devient insuffisant à cause de la cherté du pain.	9	A918	C37224
278	Il n’y a pas lieu d’accorder 1 sol de plus aux troupes pendant les mois de mai et juin, à cause de la cherté du pain.	9	A918	C37213
278		9	A918	N23702
278	Chaque compagnie franche est augmentée de 20 hommes.	9	A918	C37151
278	Habillement des 20 hommes par compagnie.	9	A918	C37197
278	Habillement des troupe des Colonies. Traité.	9	A918	C37201
278	Mouvements des compagnies.	9	A918	C37249
278	Recrue de 20 hommes par compagnie.	9	A918	C37282
278	Envoi de canonniers à Louisbourg.	9	A918	C37176
279	Augmentation de 20 hommes par compagnie. Trois mois de solde seront payés aux Capitaines qui seront complets au 1er avril 1740.	9	A918	C37144
279	Habillement.	9	A918	C37208
305	Le Ministre donne l'ordre de les traiter à part. Offre d'un chirurgien pour le traitement des véroles.	2	A925	C38749
305	Le Roi approuve le traité avec le chirurgien-major de l'hôpital de La Rochelle pour le traitement des vénériens : 20 à 22 livres, après guérison de chaque homme.	2	A925	C38750
305	Etat du prix des vivres de la Marine, en 1700.	2	A924	C38607
305	Etat du prix des vivres de la Marine, en 1696.	2	A924	C38605
305	Etat du prix des vivres de la Marine, en 1697, 1698, 1699.	2	A924	C38606
306	Etat du prix des vivres de la Marine, en 1693.	2	A924	C38603
306	Etat du prix des vivres de la Marine, en 1693.	2	A924	C38604
306	Fonds de 40 000 livres pour les vivres.	2	A924	C38609
306	Le Roi demande un état des vivres consommés à bord de ses vaisseaux pendant l'année 1702.	2	A924	C38610
306	Farine pour les Îles.	2	A924	C38608
306	Vivres laissés au munitionnaire par les capitaines de vaisseaux perdus à Vigo.	2	A924	C38617
306	Les équipages des vaisseaux l'Eole et le Henri demandent le paiement des vivres qu'on leur a retranchés pendant la campagne.	2	A924	C38612
306	Demande de l'état des vivre et ustensiles appartenant au munitionnaire des vivres à l'époque où Bégon a commencé à faire régir cette fourniture pour le compte du Roi.	2	A924	C38602
306	Longue lettre de Pontchartrain au sujet de l'indemnité que le Roi a jugé bon de donner au munitionnaire pour les fournitures des années 1700, 1701 et 1702.	2	A924	C38613
306	Le munitionnaire commence à payer ses dettes et à rétablir son crédit.	2	A924	C38611
306	Mauvaise qualité des vins de Bordeaux, en 1704.	2	A924	C38614
306	Mauvaise qualité des vins de Bordeaux, en 1704.	2	A924	C38615
306	Arrêt pour la décharge du droit de boucherie sur les viandes employées pour la nourriture des équipages des vaisseaux et des hôpitaux de la Marine.	2	A924	C38601
229		3	A924	N24542
229	Adjudication de farines pour l'Amérique.	3	A924	C38599
229	Pontartrain écrit à Bégon : N'avez-vous jamais fait réflexion que depuis vingt ans, il n'y a pas eu un envoi dans l'ordre, et que le roi ou les soldats ont perdu la meilleure partie de ce qui les composait.	3	A924	C38616
349	Arrêt du Conseil d'Etat du roi qui règle le prix des rations fournies par Louis Roger aux équipages des vaisseaux et aux équipages des chiourmes des galères de sa majesté de 1719 à 1724.	6	A924	C38600
240	Pontchartrain demande à Bégon de lui envoyer un état de tous les vaisseaux, et pour la confection de l'agenda annuel.	2	A5	C198
240	Pontchartrain demande à Bégon de lui envoyer un état de tous les vaisseaux, et pour la confection de l'agenda annuel.	2	A5	C199
241	Taxes excessives portées par les officiers de l'Amirauté de La Rochelle, vérifier d'après le règlement, et faire un exemple, s'il y a lieu.	2	A12	C519
248	Placet d'un aumônier de Rochefort qui demande la confiscation de ce qui est dû à un autre aumônier qui est mort à la Havane.	2	A28	C2054
249	Mémoire du sieur Olivier.	2	A40	C4319
249	Vente des bois de haute futaie de Serres, sénéchaussée de Saint-Sever.	2	A40	C4322
249	Mémoire sur la forêt de Serres, de la baronnie de M. l'abbé de Roquepine.	2	A40	C4321
249	Mémoire sur l'exploitation des bois de la forêt de La Ferrière.	2	A40	C4320
249	Dépendra dorénavant du département des Sabes-d'Olonne.	2	A45	C4942
249	Dépendra dorénavant du département des Sabes-d'Olonne.	2	A45	C4943
249	Faire revenir le sieur Duperrier, garde-magasin de l'île.	2	A45	C4944
251	Beaucoup de pièces défectueuses à l'épreuve.	2	A52	C6480
251	Epreuve des canons de la fabrique du sieur Chieze.	2	A52	C6484
251	Dépenses faites à l'occasion des canons de l'artillerie de terre qui ont été conduits à Rochefort.	2	A52	C6482
251	Envoyer un état des canons hors d'usage.	2	A52	C6483
251	Canon crevé en plusieurs morceaux, à la suite de l'épreuve.	2	A52	C6481
254	Les charges de commissaires de la Marine sont à présent presque toutes vendues, répartir les titulaires suivant leur capacité.	2	A84	C9099
254	Etat des divers objets de service à remplir dans le port de Rochefort, tant pour la Marine que pour les colonies et le nombre d'officiers qui y sont nécessaires (année 1757), il y a 87 officiers actuellement employés, il en faudrait 153.	2	A84	C9085
254	Liste des vaisseaux et frégates qui exigent chacun la destination d'un écrivian ordinaire de la Marine (année 1757), il en faut 27.	2	A84	C9107
254	Règlement pour les commissaires.	2	A84	C9123
254	Le Roi veut faire une création de 8 inspecteurs généraux de la Marine, 100 commissaires des classes, d'inspecteurs des vivres et des officiers et archers de la prévôté, s'occuper de la vente de ces charges affectées au port de Rochefort.	2	A84	C9093
254	Ordonnance qui règle le rang que les commissaires de la Marine et des galères tiennent entr'eux.	2	A84	C9112
254	Ordonnance pour régler le rang des commissaires de la Marine avec les officiers de vaisseau.	2	A84	C9111
254	Ordonnance relative à la comptabilité.	2	A84	C9113
254	Ordonnance sur la solde des officiers mariniers et des matelots.	2	A84	C9114
254	Pontchartrain écrit à Bégon pour qu'il représente à Sa Majesté l'état et les services des bons et anciens sujets qui se trouveraient congédiés par impuissance de pouvoir acheter leur charge de commissaire.	2	A84	C9116
254	Ne rien faire qui puisse empêcher l'achat des charges nouvellement créées de commissaires des classes.	2	A84	C9109
255	Plusieurs commissaires n'ont pas satisfait au parfait paiement de leur charge, mesure de rigueur prises contre ces retardataires.	2	A84	C9115
255	Les commissaires des classes n'auront pas l'ordre dans les ports, comme les commissaires de la Marine, le Roi trouve juste qu'il y ait cette différence entr'eux.	2	A84	C9100
255	Les commissaires des classes n'auront pas l'ordre dans les ports, comme les commissaires de la Marine, le Roi trouve juste qu'il y ait cette différence entr'eux.	2	A84	C9101
255	Règlement des comptes du personnel au désarmement des vaisseaux.	2	A84	C9120
255	Embarquement des écrivains.	2	A84	C9082
255	Frais à accorder aux commissaires des classes chargés du recrutement des matelots et officiers mariniers. Mémoire de M. Hocquart.	2	A84	C9087
255	Liste des sujets agréés pour les nouvelles charges de la Marine.	2	A84	C9106
255	Le Ministre demande des notes confidentielles sur les nouveaux commissaires.	2	A84	C9091
255	Les commissaires des classes ne se serviront plus de leurs domestiques pour faire les levées des matelots, c'est le service des archers de la Marine.	2	A84	C9102
255	Le Ministre demande un état de tous les officiers de plume et employés extraordinnaires qui sont dans l'étendue du département de Rochefort.	2	A84	C9092
255	Envoi du règlement que le Roi a fait pour terminer les contestations qu'il peut y avoir entre les commissaires de la Marine et ceux des classes.	2	A84	C9083
292	Demande de renseignements détaillés de leurs personnes, leurs services, etc.	4	A84	C9073
292	Désigner un commissaire capable d'organiser le service de l'établissement de Cap-Breton. Position d'avenir.	4	A84	C9077
292	Préséance et honneurs entre les officiers de vaisseau et les Commissaires.	4	A84	C9118
292	Ecrivains non entretenus.	4	A84	C9078
292	Trop d’écrivains dans les bureaux, réformer.	4	A84	C9129
292	Le commissaire des classes au Havre, où il y a une compagnie franche de la Marine, demande que le mot d'ordre lui soit donné.	4	A84	C9094
292	Le roi décide qu'il ne lui sera pas donné.	4	A84	C9097
292	Le roi décide qu'il ne lui sera pas donné.	4	A84	C9098
317	Le Conseil envoie une ordonnance qui a été rendu pour l'instruction des élèves. La faire exécuter dans toute son étendue. Le commissaire Bellamy sera chargé de veiller sur les élèves et de les diriger. Un écrivain lui sera adjoint.	6	A84	C9090
317	Etat des cinq quartiers des classes qui dépendent du département de Rochefort.	6	A84	C9084
317	Décision du Conseil qui règle le logement des petits commissaires de la Marine dans les vaisseaux du roi, immédiatement après le capitaine et devant tous les lieutenants.	6	A84	C9074
317	Service des classes.	6	A84	C9128
317	Revue des équipages des bâtiments marchands avant leur départ.	6	A84	C9119
317	Marins des classes déserteurs.	6	A84	C9108
318	Déclaration du roi qui exempte à l'avenir les commis principaux et commissaires des classes, écrivains, garde-magasins, maîtres d'ouvrages et autres entretenus de la Marine du logement des gens de guerre, de guet et garde des portes des villes, et châteaux, de tutelle, curatelle, de la collecte des tailles, séquestre et gardes des biens et régimes de fruits, tant à l'égard des affaires du roi que de celles des particuliers.	6	A84	C9075
318	Règlement sur ce qui doit être observé par les maîtres et patrons des bateaux portant mâts, voiles et gouvernail, qui font la pêche aux poissons frais à la mer.	6	A84	C9124
318	Règlement pour la pêche.	6	A84	C9122
318	Défense d'embarquer les élèves.	6	A84	C9076
318	Le ministre réserve des places d'élèves à Rochefort aux sieurs Bigot et Roland, fils d'un conseiller au Parlement. Le choix de ces deux sujets vous marquera combien j'ai à cœur de placer dans le service d'honnêtes gens et bien élevés.	6	A84	C9096
318	Nouvelle comptabilité à établir à partir du 1er janvier 1723. Modèles d'état de dépenses.	6	A84	C9110
318	Lettre au sujet des élèves du commissariat .	6	A84	C9104
318	Honneurs funèbres.	6	A84	C9088
318	Usage observé à Brest lors des obsèques  :  on détache des troupes avec les officiers à la tête, qui accompagnent le corps porté par les sergents. On fait 3 décharges de mousqueterie et on tire de 9 à 11 coups de canon. Lorsque monsieur Desclouzeau, intendant, mourut, on détacha 200 hommes de troupes et on tira 11 coups de canon.	6	A84	C9130
319	Lettre de monsieur Descartes. Enterrement de monsieur de Serquigny.	6	A84	C9105
319	Elèves.	6	A84	C9079
319	Règlement et modèles de la Marine et des galères.	6	A84	C9121
319	Il ne sera plus entretenu que 12 élèves par port, c'est suffisant pour remplir les places d'écrivains vacantes. Le sieur Laffilard est chargé de leur instruction à Rochefort.	6	A84	C9089
319	Rôles de levées de matelots.	6	A84	C9126
319	Embarquement des novices.	6	A84	C9081
319	Proposition de faire dépendre du département de Bordeaux la partie du quartier de Toulouse qui est du département de Rochefort.	6	A84	C9117
319	Les écoles des élèves ont été peu fréquentées et n'ont produit aucun fruit depuis leur établissement.	6	A84	C9103
319	Rôles des bâtiments marchands.	6	A84	C9127
319	Le ministre a dispensé les maîtres des bâtiments marchands qui naviguent au petit cabotage, de prendre des rôles à changer à chaque voyage, tant pour l'armement que pour le désarmement.	6	A84	C9095
319	Elèves.	6	A84	C9080
319	Faire embarquer un élève sur chaque vaisseau ; il se formera sous la direction de l'écrivain.	6	A84	C9086
319	Réception des capitaines, maîtres et pilotes.	6	A84	C9125
259	Veut vendre à la Marine le vaisseau l'Amazone, pour en faire un brûlot.	2	A87	C9170
257		2	A92	N5432
257	Le Roi lui accorde la frégate l'Hermione, commandée par le sieur Marin.	2	A92	C9232
257	Conditions auxquelles le Roi accorde cette frégate à la compagnie.	2	A92	C9213
257	Accorder à la compagnie les 10 pièces de canon qu'elle demande.	2	A92	C9210
257	Faire payer à la compagnie le frêt des marchandises qui lui ont été apportées de la Havane par la Loire.	2	A92	C9224
257	Les directeurs de la compagnie se plaignent des prétentions du supérieur des aumôniers de Rochefort. Comme les vaisseaux qui naviguent pour cette compagnie appartiennent à Sa Majesté, ils doivent être pourvus d'aumôniers qui seront traités comme sur les vaisseaux du Roi.	2	A92	C9234
257	Elle demande que l'Hermione convoie ses bâtiments le plus loin possible. Accordé.	2	A92	C9219
257	Elle fait des plaintes contre le sieur Couyer, lieutenant de l'Opiniâtre, qui est mis en prison.	2	A92	C9221
257	Elle a payé 30000 livres pour l'armement de l'Emporté.	2	A92	C9215
257	Jaugeage des bâtiments prêtés à la compagnie.	2	A92	C9226
257	Le Roi lui accorde la frégate la Renommée.	2	A92	C9233
257	L'obliger à payer le frêt qu'elle doit.	2	A92	C9229
257	Elle demande la frégate l'Aigle et offre de faire les dépenses nécessaires pour la mettre en état, cette compagnie a les meilleurs matelots, ceux-ci aiment mieux servir sur ses vaisseaux que sur ceux du Roi.	2	A92	C9216
257	Elle demande la frégate l'Aigle et offre de faire les dépenses nécessaires pour la mettre en état, cette compagnie a les meilleurs matelots, ceux-ci aiment mieux servir sur ses vaisseaux que sur ceux du Roi.	2	A92	C9217
257	Frêt des bâtiments de la compagnie.	2	A92	C9225
258	L'Aigle est accordé à la compagnie.	2	A92	C9227
258	Armement des frégates la Renommée et l'Aigle.	2	A92	C9212
258	L'Aigle n'étant pas en état, on donne à la compagnie l'Indien et le Dragon.	2	A92	C9228
258	Le Pélican et la Gaillarde sont arrivés chargés de tabac pour la compagnie, faire payer ce qui revient au Roi.	2	A92	C9231
258	Préparer le Dragon pour la compagnie.	2	A92	C9237
258	La compagnie a donné le commandement de la Renommée au sieur Leroux.	2	A92	C9230
258	Elle demande qu'on lui livre promptement le vaisseau l'Indien, qui lui a été accordé.	2	A92	C9218
258	Les directeurs demandent la frégate la Gaillarde.	2	A92	C9235
258	Elle a besoin de faire partir rapidement l'Indien, lui faire donner d'autorité les matelots pour son équipage.	2	A92	C9214
258	Armement de l'Indien.	2	A92	C9211
258	Elle se plaint que les commandants des derniers bâtiments partis de Rochefort pour Gorée, y avaient fait un commerce particulier et ? des marchandises des prises, instruire cette affaire.	2	A92	C9222
258	On découvre tous les jours des faits nouveaux sur le pillage qu'ont fait les commandants des vaisseaux de la compagnie.	2	A92	C9236
258	Envoyer un traversier au-devant des vaisseaux de la compagnie, afin que les capitaines n'aient pas le temps de décharger leurs effets en l'Île de Ré ou Oléron, faire mettre les scellés sur tous les coffres des officiers et commis.	2	A92	C9223
258	Elle demande à affréter l'Africain, accordé.	2	A92	C9220
260	Conditions auxquelles le Roi lui accorde le Profond.	2	A89	C9174
260	Elle se plaint qu'on ait embarqué sur le Profond 181 tonneaux au lieu de 150, réponse de Bégon.	2	A89	C9181
260	Elle devait prendre 150 tonneaux d'encombrement dans la flûte le Profond, l'excédent est une injustice qu'on lui a fait.	2	A89	C9179
260	Conditions auxquelles le Roi lui accorde le Dangereux.	2	A89	C9173
260	Elle demande le Palmier, à la place du Dangereux, accordé.	2	A89	C9177
260	Elle demande quelques mâts des magasins de la Marine, les lui faire payer comptant.	2	A89	C9178
260	Armement du vaisseau l'Opiniâtre, accordé à la compagnie, formation de son équipage.	2	A89	C9172
260	Difficultés dans le règlement du frêt de la frégate l'Aurore.	2	A89	C9175
194		3	A89	N5412
194	Perte du traversier le Petit-Altas.	3	A89	C9184
293	Elle arme l'Aleyon.	4	A89	C9176
293	Les directeurs ont demandé monsieur de Chezac pour commander le vaisseau qu'ils doivent envoyer dans leur concession.	4	A89	C9182
293	Monsieur de  Chezac commandera la frégate le Saint-Louis,accordé à la compagnie. Un détachement de 15 soldats de sa compagnie embarquera sur le Saint-Louis,	4	A89	C9183
294	Elle ne veut pas payer le frêt du vaisseau l'Atlas.	5	A89	C9180
294	Sur les plaintes des habitants que la Compagnie ne prend pas soin de remédier à leurs besoins pressants, le Roi fait paraître un arrêt qui permet à tous les négociants d'envoyer des vaisseaux faire commerce dans les terres concédées à la Compagnie de Saint-Domingue.	5	A89	C9186
323		6	A89	N5420
323	Représentée par le sieur Guillotin.	6	A89	C9185
259	Lui faire faire 100 bombes de 150 livres pesant chacune.	2	A96	C9301
293	Le Régent lui a accordé la permission de faire lever des matelots pour l'armement de ses vaisseaux.	5	A96	C9286
293	Adjudication de la fourniture de chanvre pour la Marine.	5	A96	C9251
293	Les directeurs de la Compagnie se plaignent que sur les 22 charpentiers travaillant pour elle à La Rochelle, 12 aient été pris pour aller travailler à Rochefort.	5	A96	C9293
293	Les directeurs de la Compagnie ont proposés de fournir les canons de fer nécéssaires aux vaisseaux du Roi, le traité va être passé incéssamment. Conditions.	5	A96	C9292
293		5	A96	N5454
320		6	A96	N5455
320	Fait des difficultés pour payer les vivres fournis à la Louisiane pur l'escadre de monsieur de Saujon. Réclamation du munitionnaire à ce sujet.	6	A96	C9272
320	Le Conseil donne raison au munitionnaire. Le roi réclamera à la compagnie ces 10206 rations.	6	A96	C9281
320	Le traité passé avec la compagnie pour la fourniture des canons va être résilié.	6	A96	C9291
320	Vente de munitions et de marchandises appartenant à la compagnie.	6	A96	C9310
320	Elle faisait plus d'un tiers de bénéfice net sur le marché des canons.	6	A96	C9267
320	Le traité est résilié.	6	A96	C9290
321	Elle demande la permission de lever d'autorité des matelots pour ses bâtiments ; elle paiera un quart en sus de la solde qu'ils gagnent sur les vaisseaux du roi. Accordé.	6	A96	C9264
321	Elle demande la permission de lever d'autorité des matelots pour ses bâtiments ; elle paiera un quart en sus de la solde qu'ils gagnent sur les vaisseaux du roi. Accordé.	6	A96	C9265
321	Demande à lever 375 matelots pour les vaisseaux qu'elle fait armer à Lorient. Accordé.	6	A96	C9258
321	Fait fabriquer 52 pièces de canon dans les forges de monsieur Dans. Envoyer deux officiers d'artillerie pour l'épreuve de ces pièces.	6	A96	C9273
321	Lettre des commissaires députés de la compagnie du conseil de Marine.	6	A96	C9299
321	Fourniture de chanvre. Droits.	6	A96	C9274
321	Elle envoie au Canada 20 mille livres en argent et 20 mille livres en monnaie de cuivre.	6	A96	C9266
321	Difficultés avec l'équipage de la Saône au sujet du paiement.	6	A96	C9260
321	Règlement de comptes avec le roi.	6	A96	C9307
321	La compagnie a besoin de lever 300 matelots pour l'armement de ses vaisseaux  le grand duc du Maine, le maréchal d'Estrées et la Mutine. Accordé.	6	A96	C9275
321	Elle a commandé des canons de 4 au sieur de la Lande.	6	A96	C9262
321	Paiement des officiers et bombardiers qui ont fait l'épreuve des canons à la forge Dans et à Bordeaux.	6	A96	C9306
321	Lettre des commissaires de la compagnie.	6	A96	C9298
321	Demande de la permission de faire radouber la Dryade dans le port de Rochefort.	6	A96	C9253
322	Elle a l'intention de s'établir à Tonnay-Charente.	6	A96	C9263
322	Demande à faire rentrer dans l'arsenal la flûte le Profond pour l'armer. Accordé.	6	A96	C9256
322	Demande de 30 à 35 charpentiers pour travailler au radoub de la Dryade et de la Gironde. Accordé.	6	A96	C9252
322	Mettre les pontons à la disposition de la compagnie.	6	A96	C9303
322	Le Conseil recommande à l'intendant d'avoir pour les services de cette compagnie la même attention que pour celui du roi, en ce qui sera pas contraire aux intérêts de sa majesté.	6	A96	C9282
322	Discussions entre le capitaine du port, du commissaire des constructions navales et les gens de la compagnie des Indes. Apaiser tout cela.	6	A96	C9261
322	Un matelot de la Dryade blessé, a été reçu à l'hôpital de la Marine, à condition que la compagnie paie 20 sols par jour pour les rations qui lui seront fournies.	6	A96	C9309
322	Demande à placer dans le port la frégate la Bellone, destinée à la Louisiane.	6	A96	C9259
322	Demande à faire éprouver les canons qu'elle a fait fabriquer dans les forges d'Angoumois et du Périgord.	6	A96	C9257
322	La compagnie se  plaint que le vaisseau le Saint-Philippe n'ait pas été reçu dans le port, malgré l'ordre donné, et lorsqu’on y a fait rentrer un autre. Le ministre demande des explications.	6	A96	C9278
323	La compagnie se  plaint que le vaisseau le Saint-Philippe n'ait pas été reçu dans le port, malgré l'ordre donné, et lorsqu’on y a fait rentrer un autre. Le ministre demande des explications.	6	A96	C9279
323	A besoin de 140 officiers-mariniers et matelots pour composer les équipages des vaisseaux qu'elle doit armer, en 1724, dans le port de Rochefort. Faire faire cette levée.	6	A96	C9250
323	La flûte la Garonne, lui appartenant, a coulé bas dans le port. Tâcher de la conduire dans le canal de Fichemore.	6	A96	C9280
323	Elle paiera les frais.	6	A96	C9268
323	On sera obligé de la démolir pour empêcher qu'elle gâte la rivière.	6	A96	C9304
323	On sera obligé de la démolir pour empêcher qu'elle gâte la rivière.	6	A96	C9305
347	La compagnie fait armer à Lorient trois vaisseaux pour la Louisiane, la Martinique et la côte de Guinée et demande la levée de 100 matelots, en lever 50 dans le département de Rochefort.	7	A96	C9277
347	Demande le lieutenant d’artillerie Giffort pour aller éprouver des canons qu’elle a fait fabriquer aux forges de Planchemeunier, accordé.	7	A96	C9255
347	Le sieur Giffort étant parti pour Toulon, sera remplacé pour le sieur La Faye.	7	A96	C9289
250	Le Roi a accordé une levée d’autorité de 100 matelots dans le département de Bordeaux pour servir sur le vaisseau de la Compagnie des Indes qui arment à Lorient.	8	A96	C9283
250	La compagnie arme à Lorient des vaisseaux pour les Indes, elle a besoin de 800 matelots cette levée est autorisée, l’intendant de Rochefort doit en fournir 223.	8	A96	C9276
250	Les départements de Marennes et de Bordeaux fourniront respectivement 33 ou 50 matelots.	8	A96	C9295
250	M. Dardancourt, directeur.	8	A96	C9302
250	Le Roi autorise la levée de 200 matelots du département de Bordeaux et de 117 de celui de Marennes.	8	A96	C9284
250	Le département de la Rochelle fournira 30 matelots et celui de Saintes 10.	8	A96	C9287
250	Demande la levée de 800 matelots.	8	A96	C9254
250	Répartition des 600 matelots qui doivent être commandés d’autorité dans les quartiers de l’intendance de Rochefort, ci-après dénommés pendant le temps y mentionné pour servir sur les vaisseaux que la compagnie des Indes fait armer à Lorient.	8	A96	C9308
251	Les directeurs de la compagnie ont représenté au Ministre qu’ils ont besoin de trois canonniers pour les envoyer dans l’île de Gorée au Sénégal et l’un d’eux devrait être aussi bombardier, conditions de l’engagement.	8	A96	C9294
251	Liste des déserteurs des vaisseaux de la compagnie des Indes : le Lys, le Duc de Bourbon,le Duc d’Anjou, le Jupiter, le Griffon.	8	A96	C9300
251	Le Roi lui a accordé 120 matelots qui doivent être levés d’autorité dans les quartiers du département de Marennes.	8	A96	C9285
267	Les vaisseaux de la Compagnie porteront la flamme, par préférence à ceux des négociants qui seront commandés par des officiers des vaisseaux de Sa Majesté.	9	A96	C9296
267	Les vaisseaux de la Compagnie porteront la flamme, par préférence à ceux des négociants qui seront commandés par des officiers des vaisseaux de Sa Majesté.	9	A96	C9297
267	Envoi de goudron à Lorient.	9	A96	C9271
267	Le port de Rochefort peut fournir 2000 barils de goudron de la Louisiane à la Compagnie.	9	A96	C9288
267	Envoi de 579 barils de goudron, à Lorient.	9	A96	C9269
267	Envoi de 579 barils de goudron, à Lorient.	9	A96	C9270
259	On examine ses comptes.	2	A97	C9315
259	Elle est invitée à faire remettre quelque chose à l'équipage de la frégate l'Atalante, qu'elle a envoyée l'année dernière, à la baie d'Hudson.	2	A97	C9312
259	Le Roi lui accorde une frégate de 10 canons pour l'envoyer à la baie d'Hudson.	2	A97	C9313
259	Lui donner la frégate la Sirène, commandé par le sieur de Granville.	2	A97	C9314
259	Elle demande de la poudre.	2	A97	C9311
255		2	A101	N5482
255	On en a tiré 145 hommes pour faire une compagnie de grenadiers.	2	A101	C9435
255	Rejet de la proposition d'incorporer les compagnies les plus faibles dans les autres.	2	A101	C9462
256	Habillement des soldats, la façon de chaque habit vaut 25 sols.	2	A101	C9375
256	Ordonnance du Roi du 5 juin 1703, fixant l'effectif des compagnies à 90 hommes et donnant des gratifications aux officiers qui auront leurs compagnies complètes.	2	A101	C9437
256	Ordre pour les compléter à 90 hommes.	2	A101	C9447
256	Liste des compagnies qui doivent être passées en revue comme complètes.	2	A101	C9418
256	Ordonnance relative à la solde.	2	A101	C9443
256	Bégon proposait de supprimer 6 compagnies franches pour rendre les autres complètes, le Roi ne l'approuve pas.	2	A101	C9338
256	Le Roi accorde aux compagnies franches qui ont été au dernier combat naval et qui sont actuellement à Gibraltar, de se compléter.	2	A101	C9393
256	Officiers des compagnies franches en recrue.	2	A101	C9433
